area_name,area_id,date,od21,od22,od23,od24,od25,od26,od27,od28,acquisition_time
江苏_苏州_苏州,101190401,2023-05-31 15h,15,25.0,11.0,北风,2.0,0.0,74.0,35.0,2023-05-31 17h:14m
江苏_苏州_苏州,101190401,2023-05-31 16h,16,25.0,32.0,东北风,1.0,0.0,73.0,36.0,2023-05-31 17h:14m
江苏_苏州_苏州,101190401,2023-05-31 17h,17,25.0,356.0,北风,2.0,0.0,74.0,34.0,2023-05-31 22h:11m
江苏_苏州_苏州,101190401,2023-05-31 18h,18,24.0,32.0,东北风,2.0,0.0,75.0,37.0,2023-05-31 22h:11m
江苏_苏州_苏州,101190401,2023-05-31 19h,19,24.0,23.0,东北风,2.0,0.0,77.0,42.0,2023-05-31 22h:11m
江苏_苏州_苏州,101190401,2023-05-31 20h,20,24.0,36.0,东北风,2.0,0.0,78.0,44.0,2023-05-31 22h:11m
江苏_苏州_苏州,101190401,2023-05-31 21h,21,24.0,25.0,东北风,2.0,0.0,79.0,42.0,2023-05-31 22h:11m
江苏_苏州_苏州,101190401,2023-05-31 22h,22,24.0,66.0,东北风,1.0,0.0,81.0,37.0,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-05-31 23h,23,23.0,73.0,东风,2.0,0.0,82.0,33.0,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-06-01 00h,0,23.0,68.0,东风,2.0,0.0,83.0,32.0,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-06-01 01h,1,23.0,63.0,东北风,2.0,0.0,84.0,33.0,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-06-01 02h,2,23.0,66.0,东北风,2.0,0.0,88.0,33.0,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-06-01 03h,3,23.0,78.0,东风,2.0,0.0,89.0,31.0,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-06-01 04h,4,23.0,81.0,东风,2.0,0.0,90.0,32.0,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-06-01 05h,5,23.0,19.0,北风,2.0,0.0,89.0,33.0,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-06-01 06h,6,22.0,25.0,东北风,2.0,0.0,88.0,37.0,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-06-01 07h,7,23.0,61.0,东北风,1.0,0.0,86.0,44.0,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-06-01 08h,8,23.0,71.0,东风,2.0,0.0,83.0,50.0,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-06-01 09h,9,24.0,70.0,东风,2.0,0.0,81.0,52.0,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-06-01 10h,10,25.0,43.0,东北风,2.0,0.0,78.0,,2023-06-01 11h:09m
江苏_苏州_苏州,101190401,2023-06-01 11h,11,26.0,9.0,北风,2.0,0.0,73.0,53.0,2023-06-01 17h:13m
江苏_苏州_苏州,101190401,2023-06-01 12h,12,27.0,83.0,东风,2.0,0.0,69.0,53.0,2023-06-01 17h:13m
江苏_苏州_苏州,101190401,2023-06-01 13h,13,28.0,82.0,东风,2.0,0.0,69.0,50.0,2023-06-01 17h:13m
江苏_苏州_苏州,101190401,2023-06-01 14h,14,27.0,24.0,东北风,2.0,0.0,70.0,60.0,2023-06-01 17h:13m
