area_name,area_id,date,od21,od22,od23,od24,od25,od26,od27,od28,acquisition_time
重庆_重庆_重庆,101040100,2023-05-28 17h,17,31.0,352.0,北风,2.0,0.0,54.0,44.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 18h,18,30.0,320.0,西北风,2.0,0.0,58.0,47.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 19h,19,29.0,334.0,西北风,2.0,0.0,61.0,49.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 20h,20,29.0,338.0,北风,2.0,0.0,65.0,,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 21h,21,28.0,343.0,北风,2.0,0.0,67.0,,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 22h,22,28.0,330.0,西北风,2.0,0.0,70.0,54.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 23h,23,27.0,320.0,西北风,2.0,0.0,73.0,51.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 00h,0,26.0,317.0,西北风,1.0,0.0,76.0,49.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 01h,1,26.0,348.0,北风,2.0,0.0,77.0,48.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 02h,2,26.0,304.0,西北风,1.0,0.0,80.0,45.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 03h,3,25.0,229.0,西南风,1.0,0.0,81.0,45.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 04h,4,25.0,206.0,西南风,1.0,0.0,83.0,45.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 05h,5,25.0,175.0,南风,1.0,0.0,85.0,44.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 06h,6,25.0,287.0,西风,1.0,0.0,86.0,46.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 07h,7,25.0,65.0,东北风,1.0,0.0,88.0,48.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 08h,8,26.0,309.0,西北风,1.0,0.0,81.0,49.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 09h,9,28.0,52.0,东北风,1.0,0.0,73.0,51.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 10h,10,29.0,71.0,东风,2.0,0.0,68.0,47.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 11h,11,31.0,11.0,北风,1.0,0.0,62.0,46.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 12h,12,32.0,34.0,东北风,2.0,0.0,58.0,47.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 13h,13,33.0,342.0,北风,2.0,0.0,56.0,41.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 14h,14,33.0,314.0,西北风,2.0,0.0,54.0,,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 15h,15,34.0,358.0,北风,2.0,0.0,51.0,50.0,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 16h,16,34.0,344.0,北风,2.0,0.0,51.0,57.0,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 17h,17,34.0,334.0,西北风,2.0,0.0,51.0,57.0,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 18h,18,33.0,345.0,北风,3.0,0.0,52.0,49.0,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 19h,19,32.0,345.0,北风,3.0,0.0,55.0,46.0,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 20h,20,31.0,333.0,西北风,3.0,0.0,61.0,50.0,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 21h,21,30.0,337.0,西北风,2.0,0.0,62.0,,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 22h,22,30.0,303.0,西北风,2.0,0.0,64.0,50.0,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-29 23h,23,30.0,343.0,北风,2.0,0.0,64.0,51.0,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 00h,0,29.0,306.0,西北风,2.0,0.0,66.0,47.0,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 01h,1,29.0,278.0,西风,2.0,0.0,69.0,45.0,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 02h,2,,,,,,,,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 03h,3,26.0,19.0,北风,1.0,0.1,91.0,43.0,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 04h,4,26.0,307.0,西北风,1.0,0.0,94.0,,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 05h,5,26.0,232.0,西南风,1.0,0.0,93.0,,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 06h,6,26.0,214.0,西南风,1.0,0.0,90.0,,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 07h,7,26.0,300.0,西北风,1.0,0.0,87.0,,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 08h,8,27.0,327.0,西北风,1.0,0.0,86.0,,2023-05-30 10h:36m
